2016-02-19 15:41:00,736 |OFBiz-config-0       |DatabaseUtil                  |W| Table named [PRODUCT_MANUFACTURING_RULE] exists in the database but has no corresponding entity
2016-02-19 15:43:40,922 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [ 18] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/framework/service/servicedef/services_test_se.xml
2016-02-19 15:43:40,930 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [ 25] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/content/servicedef/services_content.xml
2016-02-19 15:43:40,942 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [ 35] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/content/servicedef/services_contenttypes.xml
2016-02-19 15:43:40,951 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [125] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/content/servicedef/services.xml
2016-02-19 15:43:40,955 |OFBiz-config-1       |ModelServiceReader            |I| Loaded [  1] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/securityext/servicedef/services.xml
2016-02-19 15:43:40,956 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [  2] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/content/servicedef/services_output.xml
2016-02-19 15:43:40,958 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [156] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/party/servicedef/services.xml
2016-02-19 15:43:40,961 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [  5] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/content/servicedef/services_commevent.xml
2016-02-19 15:43:40,965 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [ 28] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/content/servicedef/services_data.xml
2016-02-19 15:43:40,972 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [ 19] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/content/servicedef/services_website.xml
2016-02-19 15:43:40,975 |OFBiz-config-1       |ModelServiceReader            |I| Loaded [ 42] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/content/servicedef/services_survey.xml
2016-02-19 15:43:40,976 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [ 99] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/workeffort/servicedef/services.xml
2016-02-19 15:43:40,980 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [  1] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/workeffort/servicedef/services_upgrade.xml
2016-02-19 15:43:40,987 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [ 30] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_feature.xml
2016-02-19 15:43:41,007 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [ 22] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_maint.xml
2016-02-19 15:43:41,012 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [ 22] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_picklist.xml
2016-02-19 15:43:41,024 |OFBiz-config-1       |ModelServiceReader            |I| Loaded [204] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services.xml
2016-02-19 15:43:41,034 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [ 17] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/workeffort/servicedef/services_timesheet.xml
2016-02-19 15:43:41,044 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [  3] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_shipment_dhl.xml
2016-02-19 15:43:41,047 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [107] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_facility.xml
2016-02-19 15:43:41,051 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [  9] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_shipment_ups.xml
2016-02-19 15:43:41,052 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [  2] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_shipment_fedex.xml
2016-02-19 15:43:41,059 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [ 10] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_shipment_usps.xml
2016-02-19 15:43:41,065 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [ 47] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_store.xml
2016-02-19 15:43:41,070 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [ 16] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_subscription.xml
2016-02-19 15:43:41,077 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [  2] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_rental.xml
2016-02-19 15:43:41,080 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [ 40] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_pricepromo.xml
2016-02-19 15:43:41,083 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [ 98] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_shipment.xml
2016-02-19 15:43:41,084 |OFBiz-config-1       |ModelServiceReader            |I| Loaded [  6] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_shipmentgateway.xml
2016-02-19 15:43:41,085 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [ 15] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_cost.xml
2016-02-19 15:43:41,096 |OFBiz-config-1       |ModelServiceReader            |I| Loaded [  6] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_olap.xml
2016-02-19 15:43:41,102 |OFBiz-config-1       |ModelServiceReader            |I| Loaded [  1] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/manufacturing/servicedef/services.xml
2016-02-19 15:43:41,115 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [  3] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_upgrade.xml
2016-02-19 15:43:41,125 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [  5] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/manufacturing/servicedef/services_routing.xml
2016-02-19 15:43:41,133 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [ 34] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/manufacturing/servicedef/services_production_run.xml
2016-02-19 15:43:41,139 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [ 13] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_view.xml
2016-02-19 15:43:41,139 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [ 13] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/manufacturing/servicedef/services_bom.xml
2016-02-19 15:43:41,144 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [  5] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/manufacturing/servicedef/services_formula.xml
2016-02-19 15:43:41,144 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [  5] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/manufacturing/servicedef/services_mrp.xml
2016-02-19 15:43:41,149 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [ 13] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_admin.xml
2016-02-19 15:43:41,154 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [  9] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_billing.xml
2016-02-19 15:43:41,155 |OFBiz-config-1       |ModelServiceReader            |I| Loaded [ 12] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/manufacturing/servicedef/services_calendar.xml
2016-02-19 15:43:41,162 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [ 58] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_finaccount.xml
2016-02-19 15:43:41,164 |OFBiz-config-1       |ModelServiceReader            |I| Loaded [ 39] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_fixedasset.xml
2016-02-19 15:43:41,168 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [ 50] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_invoice.xml
2016-02-19 15:43:41,174 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [  2] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/product/servicedef/services_uom.xml
2016-02-19 15:43:41,179 |OFBiz-config-1       |ModelServiceReader            |I| Loaded [ 80] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_ledger.xml
2016-02-19 15:43:41,186 |OFBiz-config-2       |ModelServiceReader            |W| No parameter found for override parameter named: agreementText in service createAgreementTerm
2016-02-19 15:43:41,187 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [ 31] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_agreement.xml
2016-02-19 15:43:41,194 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [ 25] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_tax.xml
2016-02-19 15:43:41,197 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [  5] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_rate.xml
2016-02-19 15:43:41,203 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [ 10] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_cost.xml
2016-02-19 15:43:41,208 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [ 92] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_paymentmethod.xml
2016-02-19 15:43:41,210 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [  2] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_olap.xml
2016-02-19 15:43:41,214 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [  9] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_sagepay.xml
2016-02-19 15:43:41,216 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [  6] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_authorizedotnet.xml
2016-02-19 15:43:41,219 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [  6] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_clearcommerce.xml
2016-02-19 15:43:41,219 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [  5] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_cybersource.xml
2016-02-19 15:43:41,223 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [  8] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_paypal.xml
2016-02-19 15:43:41,227 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [ 10] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_rita.xml
2016-02-19 15:43:41,229 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [ 26] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_payment.xml
2016-02-19 15:43:41,236 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [ 11] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_verisign.xml
2016-02-19 15:43:41,241 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [  5] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_orbital.xml
2016-02-19 15:43:41,249 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [  5] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_securepay.xml
2016-02-19 15:43:41,253 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [  4] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_pccharge.xml
2016-02-19 15:43:41,257 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [  4] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_upgrade.xml
2016-02-19 15:43:41,257 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [ 21] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_valuelink.xml
2016-02-19 15:43:41,262 |OFBiz-config-3       |ModelServiceReader            |I| Loaded [ 12] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_perm.xml
2016-02-19 15:43:41,267 |OFBiz-config-2       |ModelServiceReader            |I| Loaded [109] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/humanres/servicedef/services.xml
2016-02-19 15:43:41,268 |OFBiz-config-1       |ModelServiceReader            |I| Loaded [ 12] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/accounting/servicedef/services_paymentgateway.xml
2016-02-19 15:43:41,274 |OFBiz-config-0       |ModelServiceReader            |I| Loaded [123] Services from file:/C:/Data/eclipse/ofbiz/apache-ofbiz-13.07.02/applications/order/servicedef/services.xml
