2016-02-23 11:44:08,892 |OFBiz-config-1       |DatabaseUtil                  |W| Table named [MIME_TYPE] exists in the database but has no corresponding entity
2016-02-23 12:14:19,078 |0.0.0.0-8443-exec-22 |ServerHitBin                  |W| Error saving ServerHit: org.ofbiz.entity.GenericEntityException: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:14:19.076(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:14:19.076(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:14:18.752(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:14:19.076(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:14:19.076(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,321(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:14:19-REQUEST' for key 'PRIMARY')) (Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:14:19.076(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:14:19.076(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:14:18.752(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:14:19.076(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:14:19.076(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,321(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:14:19-REQUEST' for key 'PRIMARY')))
2016-02-23 12:14:19,078 |0.0.0.0-8443-exec-22 |ControlServlet                |T| [[[main(Domain:https://localhost)] Request Done- total:0.326,since last([main(Domain:http...):0.326]]
2016-02-23 12:14:19,079 |0.0.0.0-8443-exec-18 |ServiceDispatcher             |T| Sync service [webtools/securityPermissionCheck] finished in [6] milliseconds
2016-02-23 12:14:19,080 |0.0.0.0-8443-exec-18 |ModelService                  |I| Set default value [SECURITY] for parameter [primaryPermission]
2016-02-23 12:14:19,082 |0.0.0.0-8443-exec-18 |ServiceDispatcher             |T| Sync service [webtools/securityPermissionCheck] finished in [2] milliseconds
2016-02-23 12:14:19,103 |0.0.0.0-8443-exec-18 |ServerHitBin                  |I| Visit delegatorName=default, ServerHitBin delegatorName=default
2016-02-23 12:14:19,108 |0.0.0.0-8443-exec-18 |GenericDelegator              |E| Failure in create operation for entity [ServerHit]: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:14:19.105(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:14:19.104(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:14:18.803(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:14:19.105(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:14:19.104(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,299(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:14:19-REQUEST' for key 'PRIMARY')). Rolling back transaction.
2016-02-23 12:14:19,109 |0.0.0.0-8443-exec-18 |TransactionUtil               |I| [TransactionUtil.rollback] transaction rolled back
2016-02-23 12:14:19,109 |0.0.0.0-8443-exec-18 |ServerHitBin                  |W| Error saving ServerHit: org.ofbiz.entity.GenericEntityException: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:14:19.105(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:14:19.104(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:14:18.803(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:14:19.105(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:14:19.104(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,299(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:14:19-REQUEST' for key 'PRIMARY')) (Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:14:19.105(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:14:19.104(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:14:18.803(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:14:19.105(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:14:19.104(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,299(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:14:19-REQUEST' for key 'PRIMARY')))
2016-02-23 12:14:19,109 |0.0.0.0-8443-exec-18 |ControlServlet                |T| [[[main(Domain:https://localhost)] Request Done- total:0.306,since last([main(Domain:http...):0.306]]
2016-02-23 12:14:19,809 |0.0.0.0-8443-exec-11 |ServerHitBin                  |I| Visit delegatorName=default, ServerHitBin delegatorName=default
2016-02-23 12:14:19,810 |0.0.0.0-8443-exec-11 |GenericDelegator              |E| Failure in create operation for entity [ServerHit]: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.checkLogin(java.lang.String)][createdStamp,2016-02-23 12:14:19.809(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:14:19.809(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:14:18.457(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:14:19.809(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:14:19.809(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/checkLogin/adminlte2.3.0/bootstrap/css/bootstrap.min.css(java.lang.String)][runningTimeMillis,1350(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.checkLogin-2016-02-23 12:14:18-REQUEST' for key 'PRIMARY')). Rolling back transaction.
2016-02-23 12:14:19,810 |0.0.0.0-8443-exec-11 |TransactionUtil               |I| [TransactionUtil.rollback] transaction rolled back
2016-02-23 12:14:19,810 |0.0.0.0-8443-exec-11 |ServerHitBin                  |W| Error saving ServerHit: org.ofbiz.entity.GenericEntityException: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.checkLogin(java.lang.String)][createdStamp,2016-02-23 12:14:19.809(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:14:19.809(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:14:18.457(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:14:19.809(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:14:19.809(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/checkLogin/adminlte2.3.0/bootstrap/css/bootstrap.min.css(java.lang.String)][runningTimeMillis,1350(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.checkLogin-2016-02-23 12:14:18-REQUEST' for key 'PRIMARY')) (Error while inserting: [GenericEntity:ServerHit][contentId,webtools.checkLogin(java.lang.String)][createdStamp,2016-02-23 12:14:19.809(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:14:19.809(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:14:18.457(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:14:19.809(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:14:19.809(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/checkLogin/adminlte2.3.0/bootstrap/css/bootstrap.min.css(java.lang.String)][runningTimeMillis,1350(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.checkLogin-2016-02-23 12:14:18-REQUEST' for key 'PRIMARY')))
2016-02-23 12:14:19,810 |0.0.0.0-8443-exec-11 |ControlServlet                |T| [[[checkLogin(Domain:https://localhost)] Request Done- total:1.353,since last([checkLogin(Domai...):1.353]]
2016-02-23 12:14:21,700 |0.0.0.0-8443-exec-16 |ContextFilter                 |I| [Domain]: localhost [Request]: /webtools/control/checkLogin/main
2016-02-23 12:14:21,701 |0.0.0.0-8443-exec-16 |ControlServlet                |T| [[[checkLogin(Domain:https://localhost)] Request Begun, encoding=[UTF-8]- total:0.0,since last(Begin):0.0]]
2016-02-23 12:14:21,709 |0.0.0.0-8443-exec-16 |RequestHandler                |I| Ran Event [java:org.ofbiz.webapp.control.LoginWorker#extensionCheckLogin] from [request], result is [success]
2016-02-23 12:14:21,709 |0.0.0.0-8443-exec-16 |RequestHandler                |I| Rendering View [main], sessionId=8FBC5D3CA47E4012383D1A403CF6D186.jvm1
2016-02-23 12:14:21,711 |0.0.0.0-8443-exec-16 |ServiceDispatcher             |T| Sync service [webtools/getUserPreferenceGroup] finished in [1] milliseconds
2016-02-23 12:14:21,715 |0.0.0.0-8443-exec-16 |ServiceDispatcher             |T| Sync service [webtools/getVisualThemeResources] finished in [1] milliseconds
2016-02-23 12:14:21,754 |0.0.0.0-8443-exec-16 |ModelService                  |I| Set default value [SECURITY] for parameter [primaryPermission]
2016-02-23 12:14:21,757 |0.0.0.0-8443-exec-16 |ServiceDispatcher             |T| Sync service [webtools/securityPermissionCheck] finished in [2] milliseconds
2016-02-23 12:14:21,760 |0.0.0.0-8443-exec-16 |ModelService                  |I| Set default value [SECURITY] for parameter [primaryPermission]
2016-02-23 12:14:21,762 |0.0.0.0-8443-exec-16 |ServiceDispatcher             |T| Sync service [webtools/securityPermissionCheck] finished in [2] milliseconds
2016-02-23 12:14:21,764 |0.0.0.0-8443-exec-16 |ModelService                  |I| Set default value [SECURITY] for parameter [primaryPermission]
2016-02-23 12:14:21,766 |0.0.0.0-8443-exec-16 |ServiceDispatcher             |T| Sync service [webtools/securityPermissionCheck] finished in [3] milliseconds
2016-02-23 12:14:21,782 |0.0.0.0-8443-exec-16 |ServerHitBin                  |I| Visit delegatorName=default, ServerHitBin delegatorName=default
2016-02-23 12:14:21,786 |0.0.0.0-8443-exec-16 |ControlServlet                |T| [[[checkLogin(Domain:https://localhost)] Request Done- total:0.085,since last([checkLogin(Domai...):0.085]]
2016-02-23 12:14:21,821 |0.0.0.0-8443-exec-21 |ContextFilter                 |I| [Domain]: localhost [Request]: /webtools/control/checkLogin/adminlte2.3.0/bootstrap/css/bootstrap.min.css
2016-02-23 12:14:21,821 |0.0.0.0-8443-exec-21 |ControlServlet                |T| [[[checkLogin(Domain:https://localhost)] Request Begun, encoding=[UTF-8]- total:0.0,since last(Begin):0.0]]
2016-02-23 12:14:21,828 |0.0.0.0-8443-exec-18 |ContextFilter                 |I| [Domain]: localhost [Request]: /webtools/dist/css/AdminLTE.min.css
2016-02-23 12:14:21,828 |0.0.0.0-8443-exec-18 |ContextFilter                 |W| [Filtered request]: /webtools/dist/css/AdminLTE.min.css (/control/main)
2016-02-23 12:14:21,829 |0.0.0.0-8443-exec-22 |ContextFilter                 |I| [Domain]: localhost [Request]: /webtools/dist/css/skins/_all-skins.min.css
2016-02-23 12:14:21,829 |0.0.0.0-8443-exec-22 |ContextFilter                 |W| [Filtered request]: /webtools/dist/css/skins/_all-skins.min.css (/control/main)
2016-02-23 12:14:21,830 |0.0.0.0-8443-exec-21 |RequestHandler                |I| Ran Event [java:org.ofbiz.webapp.control.LoginWorker#extensionCheckLogin] from [request], result is [success]
2016-02-23 12:14:21,830 |0.0.0.0-8443-exec-21 |RequestHandler                |I| Rendering View [adminlte2.3.0/bootstrap/css/bootstrap.min.css], sessionId=8FBC5D3CA47E4012383D1A403CF6D186.jvm1
2016-02-23 12:14:21,831 |0.0.0.0-8443-exec-21 |ControlServlet                |E| Error in request handler: 
org.ofbiz.webapp.control.RequestHandlerException: No definition found for view with name [adminlte2.3.0/bootstrap/css/bootstrap.min.css]
	at org.ofbiz.webapp.control.RequestHandler.renderView(RequestHandler.java:855) ~[ofbiz-webapp.jar:?]
	at org.ofbiz.webapp.control.RequestHandler.doRequest(RequestHandler.java:615) ~[ofbiz-webapp.jar:?]
	at org.ofbiz.webapp.control.ControlServlet.doGet(ControlServlet.java:211) [ofbiz-webapp.jar:?]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:620) [servlet-api-3.0.jar:?]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:727) [servlet-api-3.0.jar:?]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:303) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.ofbiz.webapp.control.ContextFilter.doFilter(ContextFilter.java:317) [ofbiz-webapp.jar:?]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:241) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:208) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:220) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:122) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:504) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:170) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:103) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:116) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:950) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:421) [tomcat-7.0.59-catalina.jar:7.0.59]
	at org.apache.coyote.http11.AbstractHttp11Processor.process(AbstractHttp11Processor.java:1074) [tomcat-7.0.59-tomcat-coyote.jar:7.0.59]
	at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:611) [tomcat-7.0.59-tomcat-coyote.jar:7.0.59]
	at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:316) [tomcat-7.0.59-tomcat-coyote.jar:7.0.59]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [?:1.8.0_60]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [?:1.8.0_60]
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) [tomcat-7.0.59-tomcat-coyote.jar:7.0.59]
	at java.lang.Thread.run(Thread.java:745) [?:1.8.0_60]
2016-02-23 12:14:21,831 |0.0.0.0-8443-exec-21 |ControlServlet                |E| An error occurred, going to the errorPage: /error/error.jsp
2016-02-23 12:14:21,831 |0.0.0.0-8443-exec-21 |ControlServlet                |E| Including errorPage: /error/error.jsp
2016-02-23 12:14:21,832 |0.0.0.0-8443-exec-19 |ContextFilter                 |I| [Domain]: localhost [Request]: /webtools/dist/img/user2-160x160.jpg
2016-02-23 12:14:21,832 |0.0.0.0-8443-exec-19 |ContextFilter                 |W| [Filtered request]: /webtools/dist/img/user2-160x160.jpg (/control/main)
2016-02-23 12:14:21,833 |0.0.0.0-8443-exec-21 |ServerHitBin                  |I| Visit delegatorName=default, ServerHitBin delegatorName=default
2016-02-23 12:14:21,833 |0.0.0.0-8443-exec-20 |ContextFilter                 |I| [Domain]: localhost [Request]: /webtools/plugins/jQuery/jQuery-2.1.4.min.js
2016-02-23 12:14:21,833 |0.0.0.0-8443-exec-20 |ContextFilter                 |W| [Filtered request]: /webtools/plugins/jQuery/jQuery-2.1.4.min.js (/control/main)
2016-02-23 12:14:21,835 |0.0.0.0-8443-exec-21 |GenericDelegator              |E| Failure in create operation for entity [ServerHit]: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.checkLogin(java.lang.String)][createdStamp,2016-02-23 12:14:21.833(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:14:21.833(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:14:21.821(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:14:21.833(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:14:21.833(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/checkLogin/adminlte2.3.0/bootstrap/css/bootstrap.min.css(java.lang.String)][runningTimeMillis,11(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.checkLogin-2016-02-23 12:14:22-REQUEST' for key 'PRIMARY')). Rolling back transaction.
